0.000000	0
0.000000	1
0.017947	1
0.017947	0
0.105926	0
0.105926	1
0.238127	1
0.238127	0
0.584488	0
0.584488	1
0.794325	1
0.794325	0
0.966865	0
0.966865	1
1.104090	1
1.104090	2
1.172679	2
1.172679	3
1.189406	3
1.189406	2
1.370883	2
1.370883	1
1.469270	1
1.469270	2
1.490113	2
1.490113	3
1.502300	3
1.502300	2
1.534480	2
1.534480	3
1.538611	3
1.538611	2
1.639173	2
1.639173	1
2.209520	1
2.209520	2
2.222773	2
2.222773	3
3.836412	3
3.836412	2
3.967459	2
3.967459	1
3.991813	1
3.991813	0
4.262697	0
4.262697	1
4.485805	1
4.485805	2
4.515974	2
4.515974	3
4.756480	3
4.756480	2
4.904694	2
4.904694	1
5.051317	1
5.051317	2
5.069304	2
5.069304	1
5.184973	1
5.184973	2
5.259321	2
5.259321	1
6.101792	1
6.101792	0
6.107029	0
6.107029	1
6.258319	1
6.258319	0
6.284005	0
6.284005	1
6.310608	1
6.310608	2
6.330270	2
6.330270	3
6.341026	3
6.341026	2
6.385036	2
6.385036	3
6.463420	3
6.463420	2
6.664869	2
6.664869	3
27.527615	3
27.527615	2
27.727633	2
27.727633	3
27.826357	3
27.826357	2
27.957148	2
27.957148	3
27.962196	3
27.962196	2
28.081913	2
28.081913	1
28.183296	1
28.183296	2
28.323132	2
28.323132	3
28.334473	3
28.334473	2
28.439526	2
28.439526	3
28.585089	3
28.585089	2
28.789379	2
28.789379	1
29.100281	1
29.100281	2
29.129677	2
29.129677	3
29.162006	3
29.162006	2
29.163643	2
29.163643	1
29.328325	1
29.328325	0
29.339127	0
29.339127	1
29.392956	1
29.392956	0
29.623968	0
29.623968	1
29.901075	1
29.901075	2
30.050148	2
30.050148	3
30.078901	3
30.078901	2
30.128981	2
30.128981	3
30.382240	3
30.382240	2
30.682323	2
30.682323	3
30.763973	3
30.763973	2
30.779249	2
30.779249	3
30.800785	3
30.800785	2
30.839079	2
30.839079	1
31.053715	1
31.053715	2
31.159319	2
31.159319	3
35.878590	3
35.878590	2
36.035172	2
36.035172	1
36.040871	1
36.040871	0
36.570515	0
36.570515	1
36.754181	1
36.754181	0
36.773411	0
36.773411	1
36.856209	1
36.856209	0
36.863174	0
36.863174	1
37.125023	1
37.125023	0
37.195667	0
37.195667	1
37.202454	1
37.202454	2
37.420746	2
37.420746	1
37.591976	1
37.591976	2
37.917728	2
37.917728	3
37.993553	3
37.993553	2
38.062576	2
38.062576	3
38.199432	3
38.199432	2
38.226349	2
38.226349	1
38.272690	1
38.272690	0
38.394779	0
38.394779	1
38.400299	1
38.400299	0
38.842911	0
38.842911	1
38.935558	1
38.935558	0
38.971245	0
38.971245	1
39.015274	1
39.015274	0
39.126495	0
39.126495	1
39.276291	1
39.276291	2
39.390106	2
39.390106	1
39.511868	1
39.511868	2
39.567860	2
39.567860	1
39.572605	1
39.572605	2
39.604244	2
39.604244	1
39.658028	1
39.658028	0
39.721138	0
39.721138	1
40.070194	1
