0.000000	0
0.000000	1
0.025579	1
0.025579	2
0.054549	2
0.054549	3
0.200312	3
0.200312	2
0.220359	2
0.220359	1
0.223021	1
0.223021	2
0.325754	2
0.325754	1
0.391499	1
0.391499	2
0.422405	2
0.422405	3
1.568746	3
1.568746	2
1.576051	2
1.576051	3
1.815064	3
1.815064	2
1.896166	2
1.896166	1
1.907424	1
1.907424	2
1.955948	2
1.955948	1
2.031426	1
2.031426	0
2.175470	0
2.175470	1
2.309968	1
2.309968	0
2.386775	0
2.386775	1
2.482538	1
2.482538	2
2.560120	2
2.560120	3
300.490082	3
300.490082	2
301.162659	2
301.162659	1
301.385681	1
301.385681	0
