0.000000	0
0.000000	1
0.011450	1
0.011450	2
0.059526	2
0.059526	3
1.917415	3
1.917415	2
1.996852	2
1.996852	3
1.999551	3
1.999551	2
2.072829	2
2.072829	3
2.347755	3
2.347755	2
2.424195	2
2.424195	1
2.449322	1
2.449322	0
2.656213	0
2.656213	1
2.695327	1
2.695327	2
2.799028	2
2.799028	1
2.923065	1
2.923065	2
2.925225	2
2.925225	1
2.959925	1
2.959925	2
2.973352	2
2.973352	1
2.975078	1
2.975078	2
3.010032	2
3.010032	3
3.616528	3
3.616528	2
3.663025	2
3.663025	3
3.676218	3
3.676218	2
3.718513	2
3.718513	3
4.138568	3
4.138568	2
4.143160	2
4.143160	1
4.199349	1
4.199349	2
4.403764	2
4.403764	3
300.083740	3
300.083740	2
300.366272	2
300.366272	1
301.736023	1
301.736023	0
