0.000000	0
0.000000	1
0.319219	1
0.319219	0
1.402287	0
1.402287	1
1.422535	1
1.422535	0
1.495536	0
1.495536	1
1.631560	1
1.631560	0
1.689382	0
1.689382	1
1.793915	1
1.793915	0
2.034832	0
2.034832	1
2.113633	1
2.113633	0
4.124846	0
4.124846	1
4.348779	1
4.348779	2
4.469459	2
4.469459	1
4.527188	1
4.527188	0
4.598070	0
4.598070	1
4.638668	1
4.638668	0
5.376213	0
5.376213	1
5.831176	1
5.831176	2
5.915300	2
5.915300	1
6.059742	1
6.059742	2
6.091957	2
6.091957	1
6.201301	1
6.201301	2
6.239249	2
6.239249	1
6.268656	1
6.268656	2
6.314792	2
6.314792	1
6.526780	1
6.526780	0
7.076778	0
7.076778	1
7.202555	1
7.202555	2
7.261669	2
7.261669	1
7.353692	1
7.353692	0
8.053534	0
8.053534	1
8.165968	1
8.165968	0
8.226519	0
8.226519	1
8.320637	1
8.320637	0
8.332426	0
8.332426	1
8.578403	1
8.578403	2
8.583983	2
8.583983	1
8.708269	1
8.708269	2
8.761130	2
8.761130	1
8.911059	1
8.911059	2
8.939409	2
8.939409	1
9.048461	1
9.048461	0
9.078568	0
9.078568	1
9.164537	1
9.164537	2
9.275685	2
9.275685	3
9.427197	3
9.427197	2
9.471924	2
9.471924	3
9.475048	3
9.475048	2
9.481884	2
9.481884	1
9.614286	1
9.614286	0
9.703859	0
9.703859	1
9.716418	1
9.716418	0
10.024983	0
10.024983	1
10.039013	1
10.039013	0
10.093336	0
10.093336	1
10.416385	1
10.416385	0
10.857696	0
10.857696	1
10.969073	1
10.969073	0
11.092746	0
11.092746	1
11.803739	1
11.803739	0
12.227160	0
12.227160	1
12.420128	1
12.420128	0
12.591731	0
12.591731	1
12.609715	1
12.609715	2
12.630465	2
12.630465	1
12.942327	1
12.942327	0
13.099979	0
13.099979	1
13.326773	1
13.326773	2
13.422502	2
13.422502	1
13.536859	1
13.536859	0
13.670051	0
13.670051	1
14.379973	1
14.379973	0
14.407698	0
14.407698	1
14.712336	1
14.712336	2
14.713497	2
14.713497	3
15.003831	3
15.003831	2
15.101895	2
15.101895	1
15.161189	1
15.161189	2
15.168159	2
15.168159	3
15.221723	3
15.221723	2
15.287343	2
15.287343	1
15.294023	1
15.294023	0
15.459638	0
15.459638	1
15.476658	1
15.476658	0
16.051033	0
16.051033	1
16.061018	1
16.061018	2
16.073545	2
16.073545	1
16.141031	1
16.141031	0
16.757837	0
16.757837	1
17.073605	1
17.073605	0
17.154617	0
17.154617	1
17.159006	1
17.159006	0
17.442699	0
17.442699	1
17.493811	1
17.493811	2
17.494829	2
17.494829	1
17.806616	1
17.806616	2
17.898500	2
17.898500	1
18.326382	1
18.326382	0
18.461651	0
18.461651	1
18.574080	1
18.574080	2
18.667965	2
18.667965	1
18.856014	1
18.856014	2
18.866152	2
18.866152	1
18.937471	1
18.937471	2
19.347351	2
19.347351	3
19.473219	3
19.473219	2
19.510170	2
19.510170	1
19.713749	1
